course_id,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year_p,month_p,date_p,is_success
1001010,True,50,137,39,27,Intermediate Level,1.5,Business Finance,2016,11,10,0
950748,True,20,384,37,18,Intermediate Level,0.72,Business Finance,2016,9,12,0
1250694,True,20,103,3,18,Beginner Level,1.0,Business Finance,2017,6,27,0
932454,True,40,379,60,60,All Levels,2.0,Business Finance,2016,8,18,0
400464,True,100,1573,122,43,Beginner Level,5.5,Business Finance,2015,2,17,1
1021104,True,85,150,28,19,All Levels,2.5,Business Finance,2017,1,20,0
1193056,True,90,48,12,18,Beginner Level,2.5,Business Finance,2017,5,5,0
986024,True,25,781,7,8,Beginner Level,0.65,Business Finance,2016,10,28,0
352782,True,55,952,77,53,All Levels,3.0,Business Finance,2014,12,10,0
749468,True,40,612,46,72,Beginner Level,3.0,Business Finance,2016,6,6,0
915206,False,0,1819,45,15,Beginner Level,1.5,Business Finance,2016,9,21,1
615206,True,35,551,22,34,All Levels,1.5,Business Finance,2015,9,27,0
368916,True,20,788,3,15,Intermediate Level,0.63,Business Finance,2014,12,14,0
787508,True,25,408,3,16,Beginner Level,1.5,Business Finance,2016,4,5,0
249934,True,180,944,44,187,Beginner Level,13.0,Business Finance,2014,6,25,0
323828,True,20,323,30,11,Intermediate Level,0.62,Business Finance,2014,11,1,0
1223000,True,50,101,0,31,Beginner Level,6.0,Business Finance,2017,5,25,0
772950,True,20,984,3,41,All Levels,4.0,Business Finance,2016,3,2,0
900472,True,20,89,23,10,All Levels,1.0,Business Finance,2016,7,9,0
796486,True,25,129,21,8,Beginner Level,0.57,Business Finance,2016,3,18,0
871358,True,50,249,46,28,All Levels,5.0,Business Finance,2016,6,20,0
931588,True,20,75,8,23,Intermediate Level,2.0,Business Finance,2016,8,17,0
880202,True,150,2252,240,111,Beginner Level,21.0,Graphic Design,2016,6,20,1
1197206,True,95,462,50,86,All Levels,12.0,Graphic Design,2017,5,2,0
1117796,True,150,1720,40,27,All Levels,1.5,Graphic Design,2017,2,23,1
1219520,True,20,390,44,15,All Levels,1.0,Graphic Design,2017,6,13,0
595876,True,200,4297,337,110,All Levels,7.5,Graphic Design,2015,10,1,1
1216132,True,200,1076,15,15,All Levels,1.0,Graphic Design,2017,5,22,0
1145736,True,180,9367,104,21,Beginner Level,2.0,Graphic Design,2017,3,21,1
28556,True,65,8901,424,85,All Levels,62.0,Graphic Design,2012,11,21,1
317278,True,25,4235,427,20,Intermediate Level,1.5,Graphic Design,2014,10,16,1
573064,True,20,14440,182,26,All Levels,3.0,Graphic Design,2015,8,13,1
1120554,True,200,12340,124,46,All Levels,2.5,Graphic Design,2017,3,7,1
1151326,True,195,2027,11,9,Intermediate Level,0.5,Graphic Design,2017,4,18,1
590794,False,0,381,24,7,All Levels,0.6,Graphic Design,2015,8,31,0
1181578,False,0,69,6,25,All Levels,3.5,Graphic Design,2017,4,24,0
1261122,False,0,21,0,18,Beginner Level,1.0,Graphic Design,2017,6,22,0
749542,True,200,15276,1740,65,Beginner Level,8.0,Graphic Design,2016,5,13,1
874012,True,150,26742,2379,62,Beginner Level,11.0,Graphic Design,2017,1,23,1
1046722,True,200,5326,447,150,Beginner Level,11.5,Graphic Design,2017,1,12,1
820194,True,200,36288,737,63,All Levels,5.0,Graphic Design,2016,6,9,1
62721,True,95,15500,754,65,All Levels,68.5,Graphic Design,2013,10,16,1
371074,True,75,7282,1629,42,All Levels,3.5,Graphic Design,2015,1,3,1
20461,True,30,10875,650,41,All Levels,2.5,Graphic Design,2012,7,25,1
416548,True,200,8196,479,85,All Levels,6.5,Graphic Design,2015,8,18,1
1047436,True,150,1360,175,79,Beginner Level,9.0,Graphic Design,2017,1,25,0
396204,True,95,6858,382,41,Beginner Level,3.5,Graphic Design,2015,11,9,1
897238,True,200,18303,202,54,All Levels,3.5,Graphic Design,2016,7,23,1
1067516,True,150,1789,102,57,All Levels,3.0,Graphic Design,2017,2,7,1
1008100,True,195,293,5,18,Beginner Level,1.0,Graphic Design,2016,11,15,0
832870,True,20,662,5,21,Beginner Level,1.0,Graphic Design,2016,5,9,0
642656,True,30,1279,3,33,Beginner Level,1.5,Graphic Design,2015,10,21,0
428220,True,20,1080,6,35,All Levels,3.0,Graphic Design,2015,2,26,0
1184664,True,50,120,10,29,Beginner Level,3.5,Graphic Design,2017,4,24,0
65596,True,20,1085,76,10,All Levels,1.0,Graphic Design,2013,7,17,0
1018358,True,25,447,2,10,Intermediate Level,1.0,Graphic Design,2016,11,24,0
16714,True,20,372,21,10,All Levels,0.6,Graphic Design,2012,4,23,0
657764,True,50,721,7,35,Beginner Level,5.0,Graphic Design,2016,3,28,0
231970,True,150,736,50,44,All Levels,7.5,Graphic Design,2016,3,20,0
981684,True,30,114,24,50,Expert Level,3.5,Graphic Design,2016,10,18,0
669174,True,25,331,24,9,Beginner Level,1.0,Graphic Design,2015,11,16,0
185526,True,20,0,0,9,Beginner Level,0.62,Graphic Design,2014,4,15,0
1185898,True,30,0,0,9,Beginner Level,1.0,Graphic Design,2017,5,17,0
1177156,True,25,0,0,29,Beginner Level,6.0,Graphic Design,2017,6,30,0
177614,True,20,0,0,8,Beginner Level,2.0,Graphic Design,2014,3,31,0
1128984,True,20,0,0,14,Beginner Level,1.0,Graphic Design,2017,3,8,0
185528,True,20,0,0,10,Beginner Level,1.0,Graphic Design,2014,4,15,0
872262,True,20,0,0,12,Beginner Level,0.57,Graphic Design,2016,6,8,0
1137738,True,20,0,0,11,Beginner Level,1.0,Graphic Design,2017,3,24,0
1185535,False,0,217,2,21,Beginner Level,3.0,Graphic Design,2017,5,28,0
896742,False,0,334,26,27,Beginner Level,1.0,Graphic Design,2016,7,7,0
609642,False,0,817,42,18,Beginner Level,5.0,Graphic Design,2015,10,9,0
723818,False,0,637,21,22,Beginner Level,2.5,Graphic Design,2016,1,14,0
1085646,True,185,2358,28,12,All Levels,1.0,Graphic Design,2017,2,21,1
1062048,True,20,3721,95,46,All Levels,6.5,Graphic Design,2017,2,4,1
1160004,True,100,1148,26,42,All Levels,2.0,Graphic Design,2017,5,1,0
1087244,True,50,2489,39,16,Beginner Level,2.0,Graphic Design,2017,3,1,1
1169062,True,30,1782,18,10,Beginner Level,1.0,Graphic Design,2017,4,5,1
520468,True,200,6975,122,29,All Levels,2.5,Graphic Design,2015,6,5,1
693812,True,25,9464,329,43,Intermediate Level,2.0,Graphic Design,2015,12,21,1
1196852,True,20,2044,17,15,Beginner Level,1.5,Graphic Design,2017,5,9,1
1149656,True,20,5787,40,21,Intermediate Level,2.0,Graphic Design,2017,4,27,1
385462,True,20,25277,311,16,All Levels,1.0,Graphic Design,2015,1,5,1
1094930,True,200,6944,30,24,Beginner Level,1.0,Graphic Design,2017,2,1,1
561188,True,200,6028,205,20,Beginner Level,2.5,Graphic Design,2015,7,29,1
600486,True,20,5104,437,26,Beginner Level,1.0,Graphic Design,2015,9,8,1
501140,True,150,2476,466,96,All Levels,11.0,Graphic Design,2015,12,29,1
405488,True,150,3000,470,134,All Levels,12.0,Graphic Design,2015,1,30,1
1219326,True,200,185,10,94,All Levels,17.5,Graphic Design,2017,5,24,0
1029554,True,45,418,85,71,Beginner Level,11.0,Graphic Design,2017,3,3,0
1009068,True,45,431,99,80,Beginner Level,7.5,Graphic Design,2016,11,21,0
1276020,True,30,23,2,20,Beginner Level,3.0,Graphic Design,2017,7,3,0
1202746,True,80,126,18,119,All Levels,13.0,Graphic Design,2017,5,4,0
1226518,False,0,3329,193,33,Beginner Level,3.5,Graphic Design,2017,5,31,1
870368,True,60,720,220,82,Beginner Level,12.5,Graphic Design,2016,6,29,0
1223336,False,0,800,39,24,Beginner Level,2.5,Graphic Design,2017,5,22,0
1257870,False,0,1477,3,13,All Levels,0.65,Graphic Design,2017,6,26,0
519968,True,190,1552,11,27,All Levels,2.5,Graphic Design,2015,11,4,1
656914,True,20,1076,11,15,All Levels,2.5,Graphic Design,2015,11,11,0
787204,True,95,1016,5,25,Intermediate Level,1.5,Graphic Design,2016,3,17,0
380668,True,200,919,57,56,All Levels,5.5,Graphic Design,2015,2,20,0
412864,True,75,1224,10,15,Beginner Level,1.5,Graphic Design,2015,4,20,0
463354,True,45,774,39,35,All Levels,2.5,Graphic Design,2015,4,8,0
636548,True,120,715,16,20,All Levels,1.0,Graphic Design,2015,11,6,0
513782,True,20,1768,20,14,All Levels,0.68,Graphic Design,2015,6,3,1
19164,True,95,2555,28,55,All Levels,6.0,Graphic Design,2012,9,4,1
637402,True,25,426,63,28,All Levels,3.0,Graphic Design,2016,5,27,0
901082,False,0,3108,27,28,Beginner Level,2.5,Graphic Design,2016,8,12,1
608090,True,30,276,54,27,Beginner Level,1.5,Graphic Design,2015,10,15,0
1165016,True,40,390,6,8,All Levels,0.7,Graphic Design,2017,4,4,0
755680,False,0,6754,109,20,All Levels,1.0,Graphic Design,2016,2,11,1
930416,False,0,5086,197,12,Beginner Level,1.0,Graphic Design,2016,8,27,1
784478,True,50,1146,41,5,Beginner Level,0.55,Graphic Design,2016,4,6,0
17349,False,0,47811,1041,22,All Levels,2.5,Graphic Design,2012,5,9,1
93484,True,20,1564,103,9,Beginner Level,2.0,Graphic Design,2013,10,9,1
927186,True,100,739,12,15,Beginner Level,1.5,Graphic Design,2016,8,19,0
628440,True,40,1029,52,26,All Levels,4.0,Graphic Design,2016,9,26,0
1047508,False,0,2665,20,8,All Levels,0.57,Graphic Design,2016,12,22,1
406504,True,105,1079,172,35,Beginner Level,5.0,Graphic Design,2015,8,21,0
644914,True,30,1440,16,14,All Levels,1.5,Graphic Design,2015,11,3,0
908324,True,25,1401,30,12,Beginner Level,0.7,Graphic Design,2016,9,12,0
15611,True,40,2634,92,25,All Levels,10.0,Graphic Design,2012,4,4,1
775252,True,95,1046,12,28,Beginner Level,1.0,Graphic Design,2016,4,15,0
850426,True,95,505,88,78,All Levels,11.5,Graphic Design,2016,5,17,0
530426,True,95,827,50,39,All Levels,2.5,Graphic Design,2015,7,14,0
627782,False,0,8786,245,11,Beginner Level,1.0,Graphic Design,2015,10,4,1
1211198,True,40,253,1,14,All Levels,1.0,Graphic Design,2017,5,23,0
294294,True,20,1933,25,13,Beginner Level,1.0,Graphic Design,2014,9,9,1
692920,True,20,1504,10,9,Beginner Level,1.5,Graphic Design,2016,1,5,1
349144,True,20,1332,31,24,Beginner Level,2.0,Graphic Design,2014,12,6,0
711688,True,70,1150,68,25,All Levels,3.5,Graphic Design,2016,1,10,0
625920,True,50,1056,15,8,All Levels,0.57,Graphic Design,2015,10,9,0
286508,True,30,1350,29,11,Beginner Level,0.63,Graphic Design,2014,8,29,0
768940,True,20,1586,8,5,Intermediate Level,0.52,Graphic Design,2016,3,4,1
640428,True,200,821,15,5,All Levels,0.53,Graphic Design,2015,10,14,0
1168910,True,65,56,16,7,All Levels,0.57,Graphic Design,2017,4,18,0
640426,True,200,1150,10,13,All Levels,1.0,Graphic Design,2015,10,14,0
300466,True,20,1557,11,12,All Levels,1.5,Graphic Design,2014,9,16,1
682060,True,40,246,30,12,Beginner Level,0.68,Graphic Design,2016,3,3,0
809216,False,0,3103,42,11,Beginner Level,0.67,Graphic Design,2016,4,7,1
532140,True,75,1090,14,45,Beginner Level,4.5,Graphic Design,2015,6,19,0
546832,True,50,1235,15,10,All Levels,1.0,Graphic Design,2015,7,7,0
1260674,False,0,946,3,6,Beginner Level,0.67,Graphic Design,2017,6,20,0
288110,True,50,1500,11,9,All Levels,0.68,Graphic Design,2014,9,9,0
388104,True,20,1452,21,27,All Levels,2.0,Graphic Design,2015,1,8,0
742392,True,30,24,5,122,Intermediate Level,12.0,Graphic Design,2016,1,29,0
1265678,True,70,3,1,20,All Levels,3.5,Graphic Design,2017,6,23,0
814200,True,20,20,3,5,Beginner Level,0.68,Graphic Design,2016,4,26,0
468182,True,20,33,3,19,All Levels,3.0,Graphic Design,2015,6,8,0
789670,True,20,97,9,124,All Levels,13.5,Graphic Design,2016,7,5,0
1009622,True,80,8,1,43,Beginner Level,5.5,Graphic Design,2016,12,14,0
1164570,True,200,4,2,8,Beginner Level,1.0,Graphic Design,2017,3,31,0
686430,True,125,10,3,55,Beginner Level,2.5,Graphic Design,2016,4,27,0
1007622,True,50,2,1,12,Beginner Level,1.5,Graphic Design,2017,3,24,0
1031648,True,20,5,2,9,All Levels,0.6,Graphic Design,2016,12,22,0
1069348,True,20,1,1,11,Beginner Level,1.5,Graphic Design,2017,1,13,0
181294,True,20,3,1,9,Beginner Level,1.5,Graphic Design,2014,4,2,0
780150,True,50,311,49,163,All Levels,10.5,Graphic Design,2016,3,8,0
922464,True,45,447,6,23,All Levels,3.5,Graphic Design,2016,8,5,0
855188,True,20,616,3,19,Beginner Level,1.5,Graphic Design,2016,5,23,0
855764,True,40,797,13,70,Beginner Level,14.0,Graphic Design,2016,5,31,0
699376,True,20,549,10,8,Beginner Level,1.0,Graphic Design,2016,4,12,0
192726,True,20,274,10,49,Beginner Level,3.5,Graphic Design,2014,4,4,0
358998,True,45,709,14,31,All Levels,2.5,Graphic Design,2014,12,8,0
525446,False,0,3812,68,11,All Levels,1.5,Graphic Design,2015,6,12,1
638040,True,100,1373,5,63,Beginner Level,2.5,Graphic Design,2015,11,18,0
502588,True,20,441,53,34,All Levels,6.5,Graphic Design,2015,5,18,0
1177670,True,60,201,0,12,All Levels,1.0,Graphic Design,2017,4,18,0
753774,True,25,661,4,10,All Levels,1.5,Graphic Design,2016,2,7,0
530436,True,150,300,40,77,Intermediate Level,4.5,Graphic Design,2015,9,4,0
690918,True,70,211,34,66,All Levels,6.5,Graphic Design,2015,12,30,0
927336,True,30,65,8,20,All Levels,1.5,Graphic Design,2016,9,27,0
1022032,True,20,43,12,46,Intermediate Level,9.5,Graphic Design,2016,12,26,0
1101806,True,30,44,13,19,Beginner Level,2.0,Graphic Design,2017,2,6,0
1246168,True,100,33,3,41,Beginner Level,1.5,Graphic Design,2017,6,13,0
1242692,True,135,20,8,53,Expert Level,12.5,Graphic Design,2017,6,28,0
1185390,True,80,37,6,131,All Levels,12.5,Graphic Design,2017,4,19,0
700942,True,60,190,25,36,Beginner Level,2.0,Graphic Design,2015,12,22,0
804096,True,30,129,27,43,All Levels,9.0,Graphic Design,2016,12,29,0
733654,True,30,123,12,48,Beginner Level,3.0,Graphic Design,2016,2,16,0
994312,True,20,38,3,25,Beginner Level,1.0,Graphic Design,2016,11,21,0
902300,False,0,3251,158,13,Intermediate Level,0.52,Graphic Design,2016,7,13,1
522426,True,200,2091,11,26,Beginner Level,2.5,Graphic Design,2015,6,8,1
550360,True,20,1002,29,44,Beginner Level,6.5,Graphic Design,2015,7,10,0
314698,True,80,806,53,28,Beginner Level,2.5,Graphic Design,2014,10,8,0
960898,True,195,389,20,43,Beginner Level,3.0,Graphic Design,2016,11,5,0
1245392,False,0,1031,9,8,All Levels,0.65,Graphic Design,2017,6,8,0
661628,True,20,500,29,17,All Levels,2.0,Graphic Design,2015,11,9,0
1199928,True,200,68,11,48,All Levels,4.5,Graphic Design,2017,5,10,0
923902,True,20,651,5,12,All Levels,0.67,Graphic Design,2016,8,8,0
720300,True,50,341,57,35,All Levels,7.0,Graphic Design,2016,1,10,0
79120,True,25,867,203,22,Beginner Level,3.0,Graphic Design,2013,9,24,0
1106490,True,35,142,35,9,Beginner Level,0.7,Graphic Design,2017,4,5,0
424770,True,95,1825,24,33,All Levels,2.5,Graphic Design,2015,3,5,1
22445,False,0,24687,423,13,All Levels,0.73,Graphic Design,2012,10,10,1
581352,True,30,2266,26,10,All Levels,1.0,Graphic Design,2015,8,13,1
874656,False,0,5175,470,7,Beginner Level,0.5,Graphic Design,2016,8,14,1
1156778,False,0,3512,58,17,Beginner Level,1.5,Graphic Design,2017,3,30,1
870936,True,200,797,30,37,All Levels,2.0,Graphic Design,2016,8,10,0
413713,True,145,2745,61,67,All Levels,8.5,Graphic Design,2015,2,19,1
52457,True,95,2361,74,40,All Levels,5.5,Graphic Design,2013,9,24,1
446936,True,40,1530,49,25,All Levels,4.0,Graphic Design,2015,11,12,1
77896,True,20,1873,121,14,Beginner Level,1.0,Graphic Design,2013,10,20,1
654038,True,100,1338,38,35,Beginner Level,3.0,Graphic Design,2015,11,11,0
438420,True,165,1479,49,82,All Levels,6.5,Graphic Design,2015,4,30,0
1246636,True,30,38,6,34,All Levels,4.0,Graphic Design,2017,6,12,0
406424,True,30,934,143,41,All Levels,12.0,Graphic Design,2015,2,2,0
1243016,True,100,50,5,16,Intermediate Level,1.5,Graphic Design,2017,6,6,0
1266468,True,100,27,7,12,Intermediate Level,2.5,Graphic Design,2017,6,27,0
611804,False,0,6429,654,31,Beginner Level,2.5,Graphic Design,2015,9,23,1
276680,True,25,422,120,31,Beginner Level,3.5,Graphic Design,2015,3,5,0
922092,True,120,410,15,62,Beginner Level,7.5,Graphic Design,2016,8,22,0
1274846,True,135,15,0,6,Expert Level,1.0,Graphic Design,2017,7,3,0
1093446,True,35,115,15,56,Beginner Level,5.5,Graphic Design,2017,2,6,0
1000116,True,20,272,11,12,Beginner Level,2.0,Graphic Design,2016,12,22,0
673142,True,20,280,46,33,All Levels,5.0,Graphic Design,2016,2,10,0
701468,True,70,354,27,98,All Levels,13.0,Graphic Design,2016,1,4,0
399938,False,0,44044,1563,45,All Levels,7.5,Graphic Design,2015,1,22,1
555952,True,145,1367,61,31,All Levels,3.0,Graphic Design,2015,8,6,0
341952,True,25,1754,52,79,Intermediate Level,12.5,Graphic Design,2014,11,25,1
474076,True,195,2067,8,18,All Levels,1.5,Graphic Design,2015,4,26,1
839536,False,0,5301,125,77,All Levels,6.5,Graphic Design,2016,6,21,1
787340,False,0,4294,143,15,Intermediate Level,1.0,Graphic Design,2016,3,17,1
559204,True,20,1679,24,15,Beginner Level,1.0,Graphic Design,2015,9,17,1
1197810,True,50,327,0,14,All Levels,1.0,Graphic Design,2017,5,2,0
971260,True,30,740,20,12,Beginner Level,0.58,Graphic Design,2016,12,2,0
960326,True,30,1348,6,14,Intermediate Level,1.0,Graphic Design,2016,10,12,0
144222,True,30,1249,44,19,Beginner Level,3.0,Graphic Design,2014,1,28,0
447210,True,135,1275,26,42,Beginner Level,3.5,Graphic Design,2015,5,27,0
482208,True,75,3117,30,62,Beginner Level,4.5,Graphic Design,2015,5,6,1
998580,True,140,896,21,108,All Levels,10.0,Graphic Design,2017,2,20,0
475214,True,20,4208,25,19,All Levels,1.0,Graphic Design,2015,8,3,1
77532,True,20,3903,51,13,Beginner Level,1.5,Graphic Design,2013,8,17,1
846214,True,95,1710,13,16,Beginner Level,1.0,Graphic Design,2016,5,15,1
951912,True,20,1606,8,9,All Levels,0.73,Graphic Design,2016,9,7,1
1132572,False,0,4776,115,18,All Levels,0.57,Graphic Design,2017,3,3,1
660876,False,0,23229,2215,12,Beginner Level,1.0,Graphic Design,2015,11,9,1
837798,True,25,1456,62,77,All Levels,6.5,Graphic Design,2016,7,6,0
834226,True,95,1534,24,23,Beginner Level,1.5,Graphic Design,2016,5,3,1
750934,True,50,2199,28,16,Beginner Level,1.0,Graphic Design,2016,2,3,1
770622,True,70,1202,68,36,Beginner Level,3.5,Graphic Design,2016,4,29,0
1029436,True,20,2004,4,9,Beginner Level,0.57,Graphic Design,2017,2,22,1
1165588,True,90,778,2,24,All Levels,1.5,Graphic Design,2017,4,4,0
1226182,True,45,502,0,15,Beginner Level,2.5,Graphic Design,2017,5,27,0
978462,True,100,1526,3,24,Beginner Level,2.0,Graphic Design,2016,10,12,1
585566,True,50,1468,190,141,Beginner Level,8.0,Graphic Design,2015,8,18,0
805882,True,95,798,198,25,Beginner Level,0.67,Graphic Design,2016,4,6,0
413180,True,30,2044,108,25,All Levels,4.0,Graphic Design,2015,2,5,1
1027480,True,85,1310,9,20,All Levels,1.0,Graphic Design,2017,1,10,0
951304,True,20,1145,42,20,All Levels,0.63,Graphic Design,2016,9,6,0
1219814,True,75,326,6,43,All Levels,1.0,Graphic Design,2017,7,3,0
518870,True,195,2228,96,51,All Levels,4.5,Graphic Design,2015,6,22,1
935108,True,20,2420,27,21,All Levels,1.5,Graphic Design,2016,8,27,1
53549,True,45,387,24,24,All Levels,2.0,Graphic Design,2013,5,13,0
907408,True,20,421,10,18,All Levels,1.0,Graphic Design,2016,7,21,0
410974,True,20,987,2,29,All Levels,1.5,Graphic Design,2015,2,23,0
1035402,True,55,324,7,14,Beginner Level,1.0,Graphic Design,2017,3,1,0
991416,True,20,319,11,35,All Levels,2.0,Graphic Design,2016,10,24,0
472592,True,115,1087,6,24,Beginner Level,2.0,Graphic Design,2015,4,27,0
140368,True,20,270,28,118,Beginner Level,8.0,Graphic Design,2014,12,17,0
366194,True,20,124,8,16,All Levels,1.5,Graphic Design,2014,12,17,0
939882,True,20,371,5,26,All Levels,3.5,Graphic Design,2016,9,6,0
631148,True,50,1098,3,34,Beginner Level,1.5,Graphic Design,2015,10,14,0
885479,True,150,107,16,82,All Levels,8.0,Graphic Design,2016,6,28,0
783438,True,25,507,2,7,Intermediate Level,0.62,Graphic Design,2016,3,8,0
49553,True,45,646,30,25,All Levels,2.0,Graphic Design,2013,5,11,0
506164,True,20,1738,8,166,Beginner Level,10.5,Graphic Design,2015,5,22,1
